placement,scenario,SerialNo,Timestamp,roll,pitch,yaw,XCalibAccel,YCalibAccel,ZCalibAccel,XCalibGyro,YCalibGyro,ZCalibGyro,XCalibMag,YCalibMag,ZCalibMag,XLinAccel,YLinAccel,ZLinAccel,quat0,quat1,quat2,quat3,quat_check,magnitude,timestamp_2,time,label
a,s01,37509,375090,176.61609527700637,12.996459546886461,99.34275453816142,0.235229,0.972534,-0.12145999999999997,-3.19767,6.608963,-3.205299,-28.823059000000004,-30.309677,9.792343,0.010345,0.00856,0.020538,0.6465489999999999,0.753868,-0.051729,0.104793,1.0,1.0079224152666713,23210,1548162619549,003_Sit_on_bed
a,s01,37510,375100,176.56392838989038,12.985363676820137,99.31034144289796,0.235229,0.978393,-0.126831,-2.770424,4.961014,-2.076149,-29.573059000000004,-29.259674,10.542343,0.010529,0.014266999999999997,0.014465,0.646786,0.7536619999999999,-0.051361,0.104996,1.0,1.0142345130446904,23220,1548162619559,003_Sit_on_bed
a,s01,37511,375110,176.52260236587685,12.981750048888516,99.27855244864378,0.21814,0.973511,-0.143921,-3.19767,4.137039,-0.794411,-29.573059000000004,-29.259674,10.542343,-0.0065,0.009277,-0.003296,0.647011,0.753459,-0.051105000000000005,0.10518800000000003,1.0,1.007979157007723,23230,1548162619568,003_Sit_on_bed
a,s01,37512,375120,176.4981143848681,12.983217459925616,99.25220085733754,0.205444,0.980346,-0.154175,-2.923012,2.61116,0.302315,-29.42305,-29.709671000000004,9.342346,-0.019211,0.016037,-0.014069,0.647192,0.753293,-0.050981,0.105322,1.0,1.0134374413238345,23240,1548162619578,003_Sit_on_bed
a,s01,37513,375130,176.50616902018413,12.98435615442633,99.22554340211731,0.179565,0.983276,-0.157593,-3.0756,-0.56076,1.309395,-30.17305,-30.459671000000004,9.642349,-0.045105,0.018921,-0.017899,0.64736,0.75315,-0.051063,0.105273,1.0,1.0118847933682966,23250,1548162619587,003_Sit_on_bed
a,s01,37514,375140,176.54637498345718,12.993462129162992,99.2078614305599,0.18396,0.974975,-0.157593,-2.31266,-3.673553,2.469063,-29.42305,-28.659668,9.942337,-0.040878,0.01062,-0.018066,0.647453,0.7530720000000001,-0.051388,0.105101,1.0,1.0046158897180557,23260,1548162619597,003_Sit_on_bed
a,s01,37515,375150,176.59957719045826,13.01256428135047,99.18194971249753,0.203491,0.978882,-0.141968,-2.923012,-4.985809,3.2930370000000004,-29.42305,-28.659668,9.942337,-0.021667,0.014572,-0.002716,0.64759,0.752947,-0.051861,0.104918,1.0,1.009838338561673,23270,1548162619607,003_Sit_on_bed
a,s01,37516,375160,176.65538086867332,13.037140759860417,99.16507400715369,0.20105,0.981323,-0.144897,-2.099037,-5.138397,3.964424,-29.273056,-31.059677,10.24234,-0.024521,0.01709,-0.005783,0.647666,0.752868,-0.052374,0.10476,1.0,1.0121319446781631,23280,1548162619616,003_Sit_on_bed
a,s01,37517,375170,176.71026872163267,13.067474627918347,99.14296255508037,0.203491,0.978393,-0.133667,-2.465248,-5.016327,4.4832230000000015,-29.42305,-30.159668,10.392349,-0.022598,0.014252,0.005219,0.647775,0.752753,-0.052919000000000015,0.104642,1.0,1.0082302893778785,23290,1548162619626,003_Sit_on_bed
a,s01,37518,375180,176.75242186054027,13.10521780462062,99.11700827339916,0.223511,0.957886,-0.131226,-2.923012,-3.704071,4.544258,-29.42305,-30.159668,10.392349,-0.00322,-0.006165,0.007294,0.647912,0.752599,-0.053429,0.104641,1.0,0.9923321113382354,23300,1548162619635,003_Sit_on_bed
a,s01,37519,375190,176.77934206459034,13.144675603700607,99.09415842435304,0.235229,0.973022,-0.14978,-2.953529,-2.086639,4.330635,-29.573059000000004,-31.35968,9.792343,0.007828,0.009079,-0.011612,0.648036,0.7524489999999999,-0.053849,0.10473699999999997,1.0,1.0121949137023956,23310,1548162619645,003_Sit_on_bed
a,s01,37520,375200,176.79267689123657,13.187436984352505,99.06748860806032,0.237671,0.964721,-0.135132,-3.0756,-0.743866,4.39167,-28.67305,-28.659668,9.942337,0.009537,0.0008849999999999998,0.002548,0.6481899999999999,0.752264,-0.054205,0.104928,1.0,1.0027137026619313,23320,1548162619655,003_Sit_on_bed
a,s01,37521,375210,176.79136765592435,13.237005952086433,99.04219129992093,0.235229,0.975952,-0.143433,-3.136635,0.871658,5.032539,-28.67305,-28.659668,9.942337,0.006256,0.012238,-0.006271,0.6483399999999999,0.7520680000000001,-0.054505999999999985,0.105245,1.0,1.0140946771549488,23330,1548162619664,003_Sit_on_bed
a,s01,37522,375220,176.81350946052711,13.293539597770112,99.02196228185194,0.26013200000000003,0.964721,-0.10437,-1.915932,-1.659393,5.490303,-29.123047,-30.459671000000004,10.392349,0.030197,0.00119,0.032425,0.6484449999999999,0.7519100000000001,-0.054992,0.105479,1.0,1.0046135387127728,23340,1548162619674,003_Sit_on_bed
a,s01,37523,375230,176.83700333033855,13.33538121540176,99.0246195808589,0.242554,0.965698,-0.141968,-0.237465,-1.750946,4.39167,-29.273056,-29.85968,9.792343,0.011917,0.0023350000000000003,-0.0051270000000000005,0.648405,0.751896,-0.055380999999999986,0.105621,1.0,1.0057633832785922,23350,1548162619683,003_Sit_on_bed
a,s01,37524,375240,176.86109510175484,13.37067004994882,99.02047725950945,0.209839,0.967651,-0.15270999999999998,-1.122475,-1.750946,4.4832230000000015,-29.273056,-29.85968,9.792343,-0.021408,0.004425,-0.01593,0.64841,0.7518520000000001,-0.055741999999999986,0.10571400000000003,1.0,1.001848894705185,23360,1548162619693,003_Sit_on_bed
a,s01,37525,375250,176.89100130076352,13.402947524920293,99.01801116402706,0.218628,0.967163,-0.150757,-0.8783340000000001,-2.422333,4.055977,-29.573059000000004,-30.60968,10.542343,-0.013168,0.004074,-0.013977000000000002,0.648402,0.751825,-0.056121,0.105756,1.0,1.0029606891608465,23370,1548162619703,003_Sit_on_bed
a,s01,37526,375260,176.91613370895632,13.426974046282789,99.01544613765155,0.228393,0.969604,-0.155151,-0.8783340000000001,-2.056122,2.957344,-30.17305,-30.759674,11.142349,-0.003799,0.006606999999999999,-0.018356,0.648399,0.751803,-0.056422,0.105771,1.0,1.008150341995677,23380,1548162619712,003_Sit_on_bed
a,s01,37527,375270,176.94203394828017,13.44483429864283,99.0153381346295,0.22888200000000006,0.973999,-0.142456,-0.2985,-2.300262,2.346992,-30.17305,-30.759674,11.142349,-0.003616,0.011093,-0.005615,0.648381,0.7518020000000001,-0.05669,0.105743,1.0,1.0106209644871809,23390,1548162619722,003_Sit_on_bed
a,s01,37528,375280,176.95873047161373,13.461580891714691,99.01968135639929,0.24353,0.971557,-0.162964,-0.267982,-1.3237,1.767159,-30.773056,-29.559677,9.792343,0.010742,0.008728,-0.026016,0.6483399999999999,0.7518199999999999,-0.056889,0.105761,1.0,1.0147842777876488,23400,1548162619731,003_Sit_on_bed
a,s01,37529,375290,176.97083333942908,13.470189055237833,99.00603875268526,0.243042,0.970093,-0.143921,-1.610756,-1.079559,0.882149,-29.42305,-30.759674,9.342346,0.010117,0.007278,-0.007172,0.648419,0.751744,-0.057028,0.105743,1.0,1.0103776999983718,23410,1548162619741,003_Sit_on_bed
a,s01,37530,375300,176.978841559886,13.48052473377927,98.99457568803513,0.259643,0.96521,-0.152222,-1.610756,-0.652313,0.607491,-29.873047,-29.709671000000004,9.642349,0.026535000000000003,0.002411,-0.015656,0.6484850000000001,0.751675,-0.057149,0.10576,1.0,1.0110471644948122,23420,1548162619751,003_Sit_on_bed
a,s01,37531,375310,176.9745795218964,13.485958051502925,98.98053519529093,0.241089,0.969116,-0.152222,-1.793861,0.566483,0.36335,-29.873047,-29.709671000000004,9.642349,0.007889,0.006302,-0.015915000000000002,0.648576,0.751588,-0.057166,0.105812,1.0,1.0101887272490224,23430,1548162619760,003_Sit_on_bed
a,s01,37532,375320,176.94837028486612,13.491290209904134,98.96206569903282,0.255737,0.970093,-0.14294400000000002,-2.038002,2.672195,-0.275612,-28.67305,-30.459671000000004,9.342346,0.022446,0.007233,-0.00705,0.6487069999999999,0.75146,-0.057047,0.105983,1.0,1.013368061937024,23440,1548162619770,003_Sit_on_bed
a,s01,37533,375330,176.90761797643816,13.499872354245838,98.93976018392895,0.256226,0.963745,-0.15173299999999998,-2.648354,4.228592,-0.184059,-29.123047,-30.159668,8.892349000000003,0.022797,0.0008539999999999999,-0.016373,0.6488689999999999,0.751296,-0.05685800000000001,0.106254,1.0,1.00870168602516,23450,1548162619779,003_Sit_on_bed
a,s01,37534,375340,176.85162553549827,13.502839744855711,98.90634843348876,0.233765,0.967651,-0.145874,-3.5943980000000004,5.723953,-0.458717,-29.123047,-30.159668,8.892349000000003,0.000275,0.004654,-0.011276,0.649112,0.751065,-0.05655,0.106568,1.0,1.0061181624948434,23460,1548162619789,003_Sit_on_bed
a,s01,37535,375350,176.8065809859414,13.503133468840545,98.86660063698737,0.242554,0.964721,-0.106812,-3.411293,4.350662000000002,-0.794411,-28.67305,-30.159668,9.642349,0.009064,0.0016170000000000002,0.026962,0.6493909999999999,0.7508100000000001,-0.056302,0.106801,1.0,1.000463819486242,23470,1548162619799,003_Sit_on_bed
a,s01,37536,375360,176.76718487191928,13.499361298378808,98.83396756614144,0.246948,0.970093,-0.128296,-3.106117,3.831863,-1.191139,-29.273056,-29.85968,10.24234,0.013519,0.006881999999999999,0.004807,0.649621,0.750603,-0.056060000000000006,0.10698,1.0,1.0092193056858356,23480,1548162619808,003_Sit_on_bed
a,s01,37537,375370,176.72200966925587,13.496710805202689,98.80237054029926,0.240601,0.979858,-0.143921,-3.350258,4.533768,-0.977516,-29.273056,-29.85968,10.24234,0.007217,0.016541,-0.011505,0.649848,0.750396,-0.055787,0.107199,1.0,1.019177999961734,23490,1548162619818,003_Sit_on_bed
a,s01,37538,375380,176.6833345896781,13.489018505740972,98.76764123513969,0.227417,0.974975,-0.123413,-3.19767,3.740311,-1.130104,-30.17305,-29.409668,9.342346,-0.005829,0.011536,0.008301000000000001,0.650092,0.750182,-0.055529,0.107348,1.0,1.0087246953867046,23500,1548162619827,003_Sit_on_bed
a,s01,37539,375390,176.65907459893083,13.482959592589314,98.73828189806662,0.221069,0.966675,-0.138061,-3.045082,2.428055,-0.6723399999999999,-29.873047,-30.459671000000004,10.392349,-0.012085,0.003128,-0.006897,0.6502939999999999,0.750007,-0.055366999999999986,0.10743,1.0,1.0011957341634052,23510,1548162619837,003_Sit_on_bed
a,s01,37540,375400,176.62800697903782,13.4831505630216,98.71239803697993,0.219116,0.959839,-0.130737,-2.617836,3.160477,-0.123024,-29.873047,-30.459671000000004,10.392349,-0.014038,-0.003784000000000001,-0.000122,0.650476,0.749839,-0.055195000000000015,0.107592,1.0,0.993174149153108,23520,1548162619847,003_Sit_on_bed
a,s01,37541,375410,176.59176809787496,13.482155188176081,98.69025097681073,0.2323,0.968628,-0.12878399999999998,-2.160072,3.61824,-0.55027,-29.573059000000004,-28.809677,9.49234,-0.000839,0.004944,0.001343,0.650637,0.749689,-0.05498,0.107777,1.0,1.0043847923181632,23530,1548162619856,003_Sit_on_bed
a,s01,37542,375420,176.55372073609468,13.479013100686188,98.66939877122421,0.230835,0.968139,-0.13855,-2.221107,3.831863,-0.763893,-28.523056,-29.85968,10.542343,-0.002243,0.004364,-0.008911,0.65079,0.7495470000000001,-0.05474,0.107959,1.0,1.0048751280860722,23540,1548162619866,003_Sit_on_bed
a,s01,37543,375430,176.50797481438994,13.47889096761112,98.65385085978264,0.242065,0.9823,-0.12439,-1.366615,4.533768,-0.733376,-28.523056,-29.85968,10.542343,0.008987,0.018478,0.004822,0.6509119999999999,0.749425,-0.054464,0.108206,1.0,1.0193044816564871,23550,1548162619875,003_Sit_on_bed
a,s01,37544,375440,176.45665973404957,13.479668216540475,98.65133347012195,0.236206,0.980835,-0.137573,-0.329018,5.205154,-0.580788,-29.123047,-28.959671000000004,9.942337,0.003113,0.016983,-0.008591,0.650953,0.74937,-0.054146000000000014,0.108496,1.0,1.0182126015670794,23560,1548162619885,003_Sit_on_bed
a,s01,37545,375450,176.3892621983939,13.47950609906587,98.64747910666796,0.237671,0.972534,-0.125366,-0.206947,6.731033,-0.977516,-27.92305,-28.659668,10.392349,0.0045780000000000005,0.008636,0.003311,0.651012,0.749296,-0.053722000000000006,0.108869,1.0,1.008973002291439,23570,1548162619894,003_Sit_on_bed
a,s01,37546,375460,176.32694880078247,13.472743219285023,98.6520220856833,0.236206,0.955932,-0.126831,0.61512,6.151199,-1.6489029999999998,-29.273056,-30.60968,9.49234,0.003235,-0.008011,0.0016940000000000002,0.651016,0.7492800000000001,-0.053284000000000005,0.109175,1.0,0.9928168842344494,23580,1548162619904,003_Sit_on_bed
a,s01,37547,375470,176.25352942968152,13.46569877949118,98.6759144667674,0.239136,0.950073,-0.143921,2.232552,7.341385000000002,-1.923561,-29.273056,-30.60968,9.49234,0.006287,-0.013885,-0.015259,0.6509,0.749363,-0.052756,0.10955,1.0,0.9902211803763844,23590,1548162619914,003_Sit_on_bed
a,s01,37548,375480,176.1874948178614,13.445647246295488,98.70923409626623,0.221558,0.962768,-0.137573,3.5142900000000004,6.425858,-2.717018,-29.123047,-29.409668,8.592346000000001,-0.010956,-0.001221,-0.00856,0.6507229999999999,0.7495189999999999,-0.05219,0.109804,1.0,0.9974650367391332,23600,1548162619923,003_Sit_on_bed
a,s01,37549,375490,176.10757859367328,13.42185424965736,98.76498199798283,0.2323,0.958374,-0.143921,5.7115550000000015,7.768631,-3.57151,-30.623047,-27.909668,8.142349000000001,0.000183,-0.005615,-0.014236000000000004,0.650409,0.749793,-0.051493,0.110121,1.0,0.9965727610751759,23610,1548162619933,003_Sit_on_bed
a,s01,37550,375500,176.02508456263033,13.39858522978733,98.83381216875729,0.239136,0.968139,-0.15124500000000002,6.962776,8.043289,-3.663063,-30.623047,-27.909668,8.142349000000001,0.007416,0.004166,-0.020676,0.650011,0.7501369999999999,-0.05077,0.110461,1.0,1.0086397770472866,23620,1548162619942,003_Sit_on_bed
a,s01,37551,375510,175.9562245955903,13.36715590824221,98.90100978123911,0.232788,0.95935,-0.139526,7.115364,6.51741,-4.242897,-30.17305,-29.409668,9.642349,0.001602,-0.004623,-0.008026,0.649618,0.750492,-0.050087,0.110671,1.0,0.9970005918353309,23630,1548162619952,003_Sit_on_bed
a,s01,37552,375520,175.89491216451736,13.331227358391224,98.97481048104648,0.22888200000000006,0.970093,-0.128296,8.122444,5.632401,-4.487038,-29.42305,-30.759674,9.642349,-0.0016940000000000002,0.006119,0.004288,0.649181,0.750895,-0.049419,0.110812,1.0,1.0049513730469748,23640,1548162619962,003_Sit_on_bed
a,s01,37553,375530,175.83767040525842,13.291334573064717,99.0481668651341,0.233765,0.967163,-0.129761,8.122444,5.144119,-4.975319,-29.42305,-30.759674,9.642349,0.003876,0.003174,0.003906,0.648742,0.7513029999999999,-0.048754,0.110904,1.0,1.0034382197798726,23650,1548162619971,003_Sit_on_bed
a,s01,37554,375540,175.7783880581237,13.254190830622981,99.12542608569677,0.232788,0.973022,-0.125366,8.641243,5.357742,-4.700661,-28.823059000000004,-31.059677,8.292342999999999,0.003525,0.009048,0.00946,0.648279,0.751728,-0.048088,0.111026,1.0,1.008304864306426,23660,1548162619981,003_Sit_on_bed
a,s01,37555,375550,175.72602673059194,13.217414307935925,99.19729471598585,0.238647,0.968139,-0.122437,8.152961999999999,4.6253199999999985,-4.731178,-29.873047,-30.159668,8.592346000000001,0.01001,0.004166,0.013474000000000002,0.647846,0.752128,-0.047473,0.111109,1.0,1.0046075516832431,23670,1548162619990,003_Sit_on_bed
a,s01,37556,375560,175.67633614121291,13.179836434562638,99.26087405734764,0.239136,0.969604,-0.119995,7.390022,4.320145,-4.7922129999999985,-29.873047,-30.159668,8.592346000000001,0.011139,0.005615,0.016876,0.647465,0.7524850000000001,-0.046878,0.111168,1.0,1.0058413112101732,23680,1548162620000,003_Sit_on_bed
a,s01,37557,375570,175.62706931993716,13.145557302033193,99.32312275699667,0.248413,0.965698,-0.125854,7.115364,4.320145,-4.700661,-28.523056,-29.259674,9.49234,0.020996,0.001709,0.011948,0.6470899999999999,0.752831,-0.046306,0.111245,1.0,1.0050476979173677,23690,1548162620010,003_Sit_on_bed
a,s01,37558,375580,175.573512623962,13.107298349545616,99.37631906769272,0.233765,0.949585,-0.130249,6.1082839999999985,4.747391,-4.944801,-27.92305,-30.759674,9.942337,0.007004000000000001,-0.01445,0.008331,0.646776,0.753128,-0.045692,0.111316,1.0,0.9865711071438288,23700,1548162620019,003_Sit_on_bed
a,s01,37559,375590,175.52070261728755,13.076236197462821,99.43198952823346,0.241089,0.979858,-0.136597,6.260872,4.777908,-4.212379,-27.92305,-30.759674,9.942337,0.014847,0.015823,0.002792,0.6464439999999999,0.7534310000000001,-0.045122,0.11143,1.0,1.0182850025871932,23710,1548162620029,003_Sit_on_bed
a,s01,37560,375600,175.46616907365623,13.040113440303063,99.47353556634148,0.234741,0.971069,-0.125854,5.101204,4.838943,-4.670143,-29.123047,-31.209671000000004,8.592346000000001,0.009109,0.006973,0.014130000000000004,0.646203,0.75366,-0.044525,0.111515,1.0,1.0069347392745966,23720,1548162620038,003_Sit_on_bed
a,s01,37561,375610,175.4139557588576,13.008191176047836,99.52031304929757,0.241577,0.9823,-0.142456,5.284309,4.7168730000000005,-4.33445,-30.023056,-29.85968,9.042343,0.016495,0.018173,-0.001801,0.645926,0.753915,-0.043962,0.111616,1.0,1.0215510015975708,23730,1548162620048,003_Sit_on_bed
a,s01,37562,375620,175.3687950032947,12.977165110394976,99.5556271017006,0.235718,0.989624,-0.12439,4.52137,3.953934,-3.968239,-29.573059000000004,-29.559677,9.49234,0.011169,0.025452,0.016769,0.64572,0.754111,-0.043460000000000006,0.111679,1.0,1.0248860956223378,23740,1548162620058,003_Sit_on_bed
a,s01,37563,375630,175.33059780843251,12.947627616085951,99.58357241505102,0.223022,0.974487,-0.132202,3.5142900000000004,3.343582,-3.540993,-29.573059000000004,-29.559677,9.49234,-0.001022,0.010254,0.009354,0.645559,0.75427,-0.043018,0.11171,1.0,1.0083853898470565,23750,1548162620067,003_Sit_on_bed
a,s01,37564,375640,175.29691618660928,12.923617494921885,99.60714914470988,0.222046,0.973022,-0.126831,3.117561,2.946854,-2.9001240000000004,-28.67305,-30.159668,8.892349000000003,-0.001602,0.008743,0.01506,0.645424,0.754402,-0.042641000000000005,0.11175,1.0,1.0060627918579437,23760,1548162620077,003_Sit_on_bed
a,s01,37565,375650,175.26975478081047,12.894740345320333,99.61654560669321,0.220093,0.978393,-0.125854,1.774788,2.214432,-3.235817,-29.42305,-30.159668,9.342346,-0.0030670000000000003,0.014023,0.016174,0.6453770000000001,0.754466,-0.042291,0.111717,1.0,1.0107091670772557,23770,1548162620086,003_Sit_on_bed
a,s01,37566,375660,175.24270152432183,12.870512311965571,99.6328388610882,0.221558,0.963745,-0.137573,2.110481,2.336502,-2.869606,-29.42305,-30.159668,9.342346,-0.00119,-0.000687,0.004684000000000001,0.645285,0.754563,-0.041962,0.111716,1.0,0.9984080842611402,23780,1548162620096,003_Sit_on_bed
a,s01,37567,375670,175.21717473804924,12.850270310858141,99.64270548891838,0.227417,0.968139,-0.144897,1.255989,2.244949,-2.56443,-30.17305,-31.209671000000004,9.342346,0.00502,0.003647,-0.002518,0.645234,0.754621,-0.041672,0.11173,1.0,1.0049909232520462,23790,1548162620106,003_Sit_on_bed
a,s01,37568,375680,175.19072352483508,12.829934823332476,99.65107875970995,0.219116,0.978882,-0.13855,1.286507,2.336502,-2.350807,-30.17305,-29.709671000000004,9.642349,-0.00293,0.014328,0.003937,0.645192,0.75467,-0.041377,0.111748,1.0,1.012629198611219,23800,1548162620115,003_Sit_on_bed
a,s01,37569,375690,175.17251512101126,12.81132208405559,99.66419892195306,0.215698,0.979858,-0.131714,1.896858,1.512527,-1.984596,-30.17305,-29.709671000000004,9.642349,-0.006027,0.015259,0.010971,0.645117,0.75475,-0.04114,0.111733,1.0,1.0119268279692957,23810,1548162620125,003_Sit_on_bed
a,s01,37570,375700,175.15261717569436,12.800570964206818,99.6761584111279,0.229858,0.974975,-0.13269,1.652718,1.756668,-1.526833,-30.17305,-30.459671000000004,9.342346,0.008301000000000001,0.010361,0.010147,0.645048,0.754813,-0.040939,0.111778,1.0,1.0104541488306138,23820,1548162620134,003_Sit_on_bed
a,s01,37571,375710,175.1379399120653,12.786598371746809,99.69083870993278,0.209839,0.964721,-0.14294400000000002,1.713753,1.298904,-1.404762,-28.223053000000004,-30.159668,9.342346,-0.011475,7.6e-05,0.00013700000000000002,0.6449600000000001,0.754899,-0.04075,0.111774,1.0,0.9975730554190004,23830,1548162620144,003_Sit_on_bed
a,s01,37572,375720,175.1267428332291,12.775267309152175,99.70612161025687,0.203003,0.964233,-0.140991,1.774788,0.993729,-0.946999,-28.223053000000004,-30.159668,9.342346,-0.018112,-0.000412,0.0023190000000000003,0.6448659999999999,0.754988,-0.040598,0.111768,1.0,0.9954064287410443,23840,1548162620154,003_Sit_on_bed
a,s01,37573,375730,175.11967135116447,12.774357001612657,99.7222655358883,0.225952,0.962768,-0.13903800000000002,1.774788,0.658035,-0.306129,-28.67305,-29.409668,9.642349,0.004852,-0.001846,0.004532,0.644764,0.755073,-0.040532,0.111807,1.0,0.99865313976976,23850,1548162620163,003_Sit_on_bed
a,s01,37574,375740,175.11537529802368,12.768974298473477,99.7340138137408,0.207397,0.973511,-0.129761,1.6222,0.322342,-0.275612,-27.92305,-29.409668,9.642349,-0.013611000000000002,0.008896,0.013992,0.64469,0.755141,-0.040462,0.1118,1.0,1.0037804041975515,23860,1548162620173,003_Sit_on_bed
a,s01,37575,375750,175.10798838198215,12.769608248077521,99.74800231134411,0.21521,0.979858,-0.129272,1.805305,0.688553,0.149727,-27.92305,-29.409668,9.642349,-0.005814,0.015289,0.014694,0.644602,0.755212,-0.040405,0.11185,1.0,1.011507930887346,23870,1548162620182,003_Sit_on_bed
a,s01,37576,375760,175.10196943705463,12.772265185510927,99.76042445652158,0.212768,0.982788,-0.127808,1.6832349999999998,0.597,0.454903,-27.92305,-30.459671000000004,9.342346,-0.008301000000000001,0.01825,0.016342,0.644523,0.755273,-0.04037,0.111905,1.0,1.0136455789041847,23880,1548162620192,003_Sit_on_bed
a,s01,37577,375770,175.10222505292987,12.775440133808756,99.77710849682227,0.19519,0.986206,-0.14440899999999998,1.74427,0.108719,1.004219,-28.823059000000004,-29.85968,9.042343,-0.025925,0.021713,0.0,0.644414,0.755362,-0.040374,0.11193,1.0,1.0156551431548997,23890,1548162620202,003_Sit_on_bed
a,s01,37578,375780,175.1021588739332,12.783487236101077,99.78675041364711,0.214233,0.975464,-0.129272,1.255989,0.07820099999999999,1.034737,-30.17305,-30.159668,9.942337,-0.007019,0.011032,0.015274,0.64435,0.755406,-0.040411,0.111986,1.0,1.0070437148252305,23900,1548162620211,003_Sit_on_bed
a,s01,37579,375790,175.10168203669696,12.79550465097291,99.801968514075,0.223511,0.963257,-0.140991,1.50013,0.200272,1.187325,-30.17305,-30.159668,9.942337,0.002045,-0.001099,0.003784000000000001,0.64425,0.755476,-0.040463,0.112072,1.0,0.9988491764280529,23910,1548162620221,003_Sit_on_bed
a,s01,37580,375800,175.10262395310315,12.808729230712151,99.81724193596249,0.216186,0.976928,-0.15466300000000002,1.225471,0.169754,1.553535,-29.273056,-30.309677,9.792343,-0.005508,0.012665,-0.009674,0.644149,0.755546,-0.040531,0.112158,1.0,1.0124452317775023,23920,1548162620230,003_Sit_on_bed
a,s01,37581,375810,175.1047421038708,12.826773268835355,99.83301905764743,0.217651,0.963745,-0.148804,1.317024,0.108719,1.980782,-29.123047,-29.709671000000004,9.642349,-0.004349,-0.000412,-0.003586,0.644043,0.755614,-0.040634,0.112269,1.0,0.9991591531092532,23930,1548162620240,003_Sit_on_bed
a,s01,37582,375820,175.1095608018079,12.844943762817431,99.84355174912109,0.225952,0.968628,-0.145386,0.859261,-0.225067,1.889229,-29.123047,-29.709671000000004,9.642349,0.003647,0.004562,-3.1e-05,0.643971,0.755655,-0.040760000000000005,0.112364,1.0,1.0052022670507663,23940,1548162620249,003_Sit_on_bed
a,s01,37583,375830,175.1113271376,12.86250670018127,99.85404693126185,0.234741,0.968139,-0.15564,0.645638,0.108719,1.5840530000000002,-29.42305,-30.759674,10.392349,0.012131,0.00415,-0.010147,0.6439,0.755694,-0.040863,0.112472,1.0,1.008275889824804,23950,1548162620259,003_Sit_on_bed
a,s01,37584,375840,175.11384021608922,12.879753330427677,99.85932844569093,0.239136,0.975464,-0.156128,0.126839,0.017166,1.523018,-30.473053000000004,-29.559677,9.042343,0.016235,0.011551,-0.01059,0.6438619999999999,0.7557050000000001,-0.040974,0.112572,1.0,1.0164113311922491,23960,1548162620269,003_Sit_on_bed
a,s01,37585,375850,175.11832191357874,12.89306729341204,99.86024895629356,0.228393,0.973999,-0.140991,0.065804,-0.286102,1.37043,-30.473053000000004,-29.559677,9.042343,0.005264,0.010147,0.004547,0.6438520000000001,0.755698,-0.041079,0.112634,1.0,1.0103048433670898,23970,1548162620278,003_Sit_on_bed
a,s01,37586,375860,175.124690427758,12.90215988951873,99.86377821359615,0.219116,0.971069,-0.13610799999999998,0.462532,-0.530243,1.156807,-28.67305,-28.959671000000004,8.592346000000001,-0.004166,0.007262999999999999,0.009491,0.643826,0.7557119999999999,-0.041169,0.112659,1.0,1.0047448491438014,23980,1548162620288,003_Sit_on_bed
a,s01,37587,375870,175.13011507738665,12.91706915325112,99.8587459933198,0.239136,0.968139,-0.14294400000000002,-0.634193,-0.377655,1.309395,-29.273056,-30.60968,10.24234,0.015594,0.004379,0.002548,0.6438550000000001,0.755671,-0.041295,0.112724,1.0,1.007428477338714,23990,1548162620297,003_Sit_on_bed
a,s01,37588,375880,175.12980428288554,12.918727685590154,99.85733698370996,0.232788,0.972046,-0.13903800000000002,-0.145912,-0.011444,0.546455,-29.273056,-30.60968,10.24234,0.009232,0.008286,0.006423999999999999,0.643864,0.7556609999999999,-0.041304,0.112736,1.0,1.0091557087506366,24000,1548162620307,003_Sit_on_bed
a,s01,37589,375890,175.12475734399624,12.924876909620371,99.85467793447181,0.234741,0.968139,-0.147339,-0.359535,0.566483,0.332832,-28.523056,-29.259674,8.742339999999999,0.011078,0.0043950000000000005,-0.001953,0.643882,0.7556350000000001,-0.04131,0.112803,1.0,1.0070279247980167,24010,1548162620317,003_Sit_on_bed
a,s01,37590,375900,175.12392829200465,12.926647005071514,99.85156573557164,0.233276,0.971069,-0.130737,0.035286,0.169754,0.24128,-30.623047,-28.35968,8.892349000000003,0.009583,0.007309,0.014587,0.6439020000000001,0.7556149999999999,-0.041318,0.112818,1.0,1.0072163909041594,24020,1548162620326,003_Sit_on_bed
a,s01,37591,375910,175.1236864351984,12.925607071043254,99.84993220808337,0.221558,0.976928,-0.140503,0.157356,-0.19455,-0.275612,-30.623047,-28.35968,8.892349000000003,-0.002121,0.013168,0.004807,0.643913,0.7556069999999999,-0.041312,0.112812,1.0,1.0115420690989574,24030,1548162620336,003_Sit_on_bed
a,s01,37592,375920,175.12745715020196,12.922553908593155,99.84927057487987,0.242554,0.974487,-0.143433,0.035286,-0.499725,-0.611305,-29.573059000000004,-30.60968,9.792343,0.018921,0.010712,0.001877,0.643917,0.75561,-0.041319,0.112771,1.0,1.0144113473211942,24040,1548162620345,003_Sit_on_bed
a,s01,37593,375930,175.12596034571985,12.91645757500515,99.84729450606795,0.235718,0.964721,-0.152222,-0.267982,0.047684,-0.916481,-29.873047,-30.459671000000004,7.842346000000001,0.012192,0.000916,-0.006927,0.643931,0.755605,-0.041276,0.112739,1.0,1.0046995175917026,24050,1548162620355,003_Sit_on_bed
