,0
globalno sev. [W/m2]__partial_autocorrelation__lag_6,0.00019010939225947769
"rel. vla. [%]__cwt_coefficients__coeff_9__w_2__widths_(2, 5, 10, 20)",0.00018903006302417483
količina padavin [mm]__ratio_beyond_r_sigma__r_3,0.00018876295359582563
povp. rel. vla. [%]__autocorrelation__lag_4,0.00018830887212018942
"povp. rel. vla. [%]__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.4",0.0001864236986728379
"max. T [°C]__fft_coefficient__attr_""abs""__coeff_0",0.00018638517414425916
rel. vla. [%]__partial_autocorrelation__lag_7,0.0001860862632569877
"T [°C]__fft_coefficient__attr_""angle""__coeff_10",0.000185987447331124
"min. T [°C]__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""max""",0.0001857158542987609
"min. T [°C]__cwt_coefficients__coeff_6__w_2__widths_(2, 5, 10, 20)",0.00018570786036284508
"max. rel. vla. [%]__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.8",0.00018537931494908702
min. rel. vla. [%]__ar_coefficient__coeff_0__k_10,0.00018528868075125135
"rel. vla. [%]__change_quantiles__f_agg_""mean""__isabs_False__qh_0.4__ql_0.0",0.00018520445293242693
"povp. T [°C]__fft_coefficient__attr_""abs""__coeff_4",0.00018431401365689797
povp. rel. vla. [%]__approximate_entropy__m_2__r_0.5,0.000183293317728436
rel. vla. [%]__partial_autocorrelation__lag_2,0.0001827980894658637
globalno sev. [W/m2]__root_mean_square,0.00018250710586717632
"energija uvb [mW/m2]__fft_coefficient__attr_""angle""__coeff_4",0.00018247789831795635
"energija uvb [mW/m2]__fft_coefficient__attr_""imag""__coeff_3",0.00018232198688145928
globalno sev. [W/m2]__cid_ce__normalize_True,0.000181976302489624
"globalno sev. [W/m2]__cwt_coefficients__coeff_11__w_10__widths_(2, 5, 10, 20)",0.0001816596271162451
"max. T [°C]__fft_coefficient__attr_""real""__coeff_1",0.00018165904612470592
"globalno sev. [W/m2]__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.4",0.00018156114816392235
"globalno sev. [W/m2]__cwt_coefficients__coeff_11__w_2__widths_(2, 5, 10, 20)",0.0001813473901937224
"globalno sev. [W/m2]__fft_coefficient__attr_""real""__coeff_2",0.00018124958333108233
rel. vla. [%]__spkt_welch_density__coeff_5,0.0001809772193038563
min. rel. vla. [%]__permutation_entropy__dimension_4__tau_1,0.00018086322376679453
"globalno sev. [W/m2]__fft_coefficient__attr_""real""__coeff_7",0.000180688706956645
"energija uvb [mW/m2]__fft_coefficient__attr_""angle""__coeff_2",0.00017974787793217613
"energija uvb [mW/m2]__fft_coefficient__attr_""angle""__coeff_8",0.0001793773358921828
povp. T [°C]__ar_coefficient__coeff_9__k_10,0.00017801142924612644
max. rel. vla. [%]__skewness,0.00017754175210700173
"rel. vla. [%]__fft_coefficient__attr_""real""__coeff_7",0.00017729230029778803
"globalno sev. [W/m2]__fft_coefficient__attr_""imag""__coeff_7",0.00017695308451208498
"T [°C]__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.8",0.000176457300631243
energija uvb [mW/m2]__sample_entropy,0.0001761979020694248
min. rel. vla. [%]__approximate_entropy__m_2__r_0.9,0.00017611841561464327
"max. T [°C]__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.8",0.0001761115803654348
"min. T [°C]__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.6",0.00017585180733115013
globalno sev. [W/m2]__ratio_beyond_r_sigma__r_1,0.00017574663748313137
"globalno sev. [W/m2]__fft_coefficient__attr_""real""__coeff_4",0.00017573656559645442
min. T [°C]__time_reversal_asymmetry_statistic__lag_2,0.000175477574519819
"T [°C]__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2",0.000174878792431193
"globalno sev. [W/m2]__fft_coefficient__attr_""abs""__coeff_11",0.00017478764119408573
rel. vla. [%]__binned_entropy__max_bins_10,0.00017386729237403855
max. rel. vla. [%]__approximate_entropy__m_2__r_0.9,0.00017373046657362116
T [°C]__lempel_ziv_complexity__bins_10,0.0001730033510638546
"rel. vla. [%]__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.6",0.00017297286787306773
T [°C]__ar_coefficient__coeff_10__k_10,0.00017266471725487398
max. T [°C]__lempel_ziv_complexity__bins_10,0.0001723319362212306
"rel. vla. [%]__cwt_coefficients__coeff_14__w_20__widths_(2, 5, 10, 20)",0.00017119553288941723
povp. rel. vla. [%]__approximate_entropy__m_2__r_0.7,0.0001708993519147458
"globalno sev. [W/m2]__linear_trend__attr_""intercept""",0.00016972659714871197
"energija uvb [mW/m2]__agg_autocorrelation__f_agg_""var""__maxlag_40",0.00016972246689299806
"max. rel. vla. [%]__augmented_dickey_fuller__attr_""usedlag""__autolag_""AIC""",0.00016964606673652865
"globalno sev. [W/m2]__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""min""",0.00016926174815708688
rel. vla. [%]__ratio_beyond_r_sigma__r_1.5,0.00016918987846286127
"energija uvb [mW/m2]__fft_coefficient__attr_""angle""__coeff_6",0.00016832231527643063
povp. T [°C]__mean_second_derivative_central,0.00016820632594428738
"T [°C]__change_quantiles__f_agg_""mean""__isabs_False__qh_0.4__ql_0.0",0.00016735414900932935
"globalno sev. [W/m2]__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.0",0.00016707353874780194
"rel. vla. [%]__fft_coefficient__attr_""real""__coeff_9",0.0001664374126619996
"T [°C]__fft_coefficient__attr_""angle""__coeff_12",0.00016606407799084306
min. rel. vla. [%]__lempel_ziv_complexity__bins_5,0.00016572577007053404
"globalno sev. [W/m2]__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""min""",0.00016562342962182992
"povp. T [°C]__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.4",0.00016549936472698583
"globalno sev. [W/m2]__fft_coefficient__attr_""abs""__coeff_9",0.00016498160053778156
rel. vla. [%]__partial_autocorrelation__lag_8,0.00016457480872211856
rel. vla. [%]__energy_ratio_by_chunks__num_segments_10__segment_focus_9,0.00016398907629920525
energija uvb [mW/m2]__partial_autocorrelation__lag_2,0.00016320682018672284
"globalno sev. [W/m2]__cwt_coefficients__coeff_8__w_2__widths_(2, 5, 10, 20)",0.00016306618295144635
globalno sev. [W/m2]__ar_coefficient__coeff_5__k_10,0.0001630528445811223
T [°C]__variation_coefficient,0.00016239553265201843
"globalno sev. [W/m2]__fft_aggregated__aggtype_""skew""",0.0001622261660714322
"rel. vla. [%]__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""var""",0.00016209652097376418
povp. T [°C]__spkt_welch_density__coeff_5,0.00016193103710348403
globalno sev. [W/m2]__ratio_beyond_r_sigma__r_1.5,0.00016066041496509483
"rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_True__qh_0.2__ql_0.0",0.00015946607434812922
"energija uvb [mW/m2]__augmented_dickey_fuller__attr_""teststat""__autolag_""AIC""",0.00015923747843028465
"globalno sev. [W/m2]__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""",0.0001591259582623241
"povp. T [°C]__fft_coefficient__attr_""abs""__coeff_10",0.000158516084563603
"max. rel. vla. [%]__fft_coefficient__attr_""abs""__coeff_7",0.00015832530482176813
rel. vla. [%]__partial_autocorrelation__lag_9,0.00015824632378803085
"globalno sev. [W/m2]__fft_coefficient__attr_""abs""__coeff_4",0.00015771429682594277
"energija uvb [mW/m2]__fft_coefficient__attr_""imag""__coeff_7",0.00015729143008570346
T [°C]__permutation_entropy__dimension_4__tau_1,0.00015709197647534816
"povp. T [°C]__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""max""",0.000157069436961077
energija uvb [mW/m2]__ar_coefficient__coeff_6__k_10,0.0001570328992717671
"povp. T [°C]__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""var""",0.00015702990772885244
"rel. vla. [%]__cwt_coefficients__coeff_2__w_2__widths_(2, 5, 10, 20)",0.00015689489581648458
globalno sev. [W/m2]__partial_autocorrelation__lag_5,0.0001567542860669624
max. T [°C]__autocorrelation__lag_9,0.0001565815054791051
"min. rel. vla. [%]__cwt_coefficients__coeff_9__w_10__widths_(2, 5, 10, 20)",0.00015595737943407457
"min. rel. vla. [%]__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""mean""",0.00015580338822707943
"globalno sev. [W/m2]__fft_coefficient__attr_""real""__coeff_5",0.00015491266549857869
"globalno sev. [W/m2]__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""var""",0.00015481736235327718
max. rel. vla. [%]__lempel_ziv_complexity__bins_100,0.00015481556659306526
"max. rel. vla. [%]__linear_trend__attr_""pvalue""",0.00015465346120248225
"energija uvb [mW/m2]__fft_coefficient__attr_""real""__coeff_3",0.00015449521741032327
energija uvb [mW/m2]__partial_autocorrelation__lag_4,0.00015422138459863038
"max. rel. vla. [%]__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.4",0.00015336772377715045
max. T [°C]__spkt_welch_density__coeff_5,0.00015281444759614974
"globalno sev. [W/m2]__fft_coefficient__attr_""real""__coeff_10",0.00015261518204758302
povp. rel. vla. [%]__lempel_ziv_complexity__bins_5,0.00015173801618902945
"max. T [°C]__fft_coefficient__attr_""abs""__coeff_1",0.0001516773373280593
"rel. vla. [%]__cwt_coefficients__coeff_6__w_5__widths_(2, 5, 10, 20)",0.0001513057450335535
"max. rel. vla. [%]__cwt_coefficients__coeff_13__w_20__widths_(2, 5, 10, 20)",0.00015100025933275157
globalno sev. [W/m2]__autocorrelation__lag_1,0.0001509107609098387
"T [°C]__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""max""",0.0001506222232742622
"min. rel. vla. [%]__cwt_coefficients__coeff_5__w_2__widths_(2, 5, 10, 20)",0.0001500048509056621
max. rel. vla. [%]__sum_of_reoccurring_data_points,0.00014989998450129244
"globalno sev. [W/m2]__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""min""",0.00014977788627919402
rel. vla. [%]__lempel_ziv_complexity__bins_100,0.00014962044063717103
"povp. T [°C]__change_quantiles__f_agg_""mean""__isabs_False__qh_0.2__ql_0.0",0.00014946428820592172
"min. rel. vla. [%]__fft_coefficient__attr_""angle""__coeff_6",0.0001493982006469591
"povp. T [°C]__linear_trend__attr_""stderr""",0.00014930770714827732
"min. rel. vla. [%]__fft_coefficient__attr_""real""__coeff_12",0.00014877016547190948
povp. rel. vla. [%]__fourier_entropy__bins_3,0.0001487158420833368
globalno sev. [W/m2]__lempel_ziv_complexity__bins_3,0.00014858654288071662
globalno sev. [W/m2]__approximate_entropy__m_2__r_0.7,0.00014817127569254779
T [°C]__approximate_entropy__m_2__r_0.5,0.0001481143014241709
"min. rel. vla. [%]__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""var""",0.00014795170928741367
"globalno sev. [W/m2]__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4",0.00014776574629124867
"T [°C]__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.2",0.00014757007576517636
T [°C]__approximate_entropy__m_2__r_0.1,0.0001473597917734339
"T [°C]__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.0",0.00014711905994319169
min. rel. vla. [%]__permutation_entropy__dimension_3__tau_1,0.00014680811590501603
max. T [°C]__time_reversal_asymmetry_statistic__lag_2,0.00014676462008504843
"week_number__cwt_coefficients__coeff_14__w_10__widths_(2, 5, 10, 20)",0.0001465768136476224
"rel. vla. [%]__cwt_coefficients__coeff_14__w_10__widths_(2, 5, 10, 20)",0.00014650983920880167
"povp. T [°C]__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.2",0.00014617053395653737
"max. T [°C]__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.4",0.00014611333782007792
"globalno sev. [W/m2]__fft_coefficient__attr_""angle""__coeff_6",0.00014577390323204957
"max. rel. vla. [%]__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""max""",0.00014563160097807152
"povp. rel. vla. [%]__fft_coefficient__attr_""angle""__coeff_5",0.00014562663654521014
"rel. vla. [%]__change_quantiles__f_agg_""mean""__isabs_True__qh_0.2__ql_0.0",0.00014540212389009208
"energija uvb [mW/m2]__fft_coefficient__attr_""imag""__coeff_5",0.00014537307430204313
"povp. T [°C]__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""max""",0.00014525234735264842
"min. rel. vla. [%]__fft_coefficient__attr_""real""__coeff_9",0.00014520000426539279
"energija uvb [mW/m2]__cwt_coefficients__coeff_10__w_2__widths_(2, 5, 10, 20)",0.00014519298338380848
"min. rel. vla. [%]__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.2",0.00014496298003239364
"min. T [°C]__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.0",0.00014467929450439037
max. rel. vla. [%]__last_location_of_maximum,0.00014388710244718896
"energija uvb [mW/m2]__fft_coefficient__attr_""imag""__coeff_8",0.00014325218528584034
min. rel. vla. [%]__kurtosis,0.0001426346390611266
rel. vla. [%]__mean_change,0.00014255323243759862
"max. T [°C]__fft_coefficient__attr_""angle""__coeff_5",0.00014242373213764814
"količina padavin [mm]__fft_aggregated__aggtype_""variance""",0.00014213118285909954
min. T [°C]__ar_coefficient__coeff_10__k_10,0.00014195938687179414
"globalno sev. [W/m2]__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""var""",0.0001416683942578545
energija uvb [mW/m2]__approximate_entropy__m_2__r_0.3,0.00014157175391034326
"povp. rel. vla. [%]__fft_coefficient__attr_""imag""__coeff_4",0.00014119583235414605
min. rel. vla. [%]__permutation_entropy__dimension_5__tau_1,0.0001411165064731251
T [°C]__energy_ratio_by_chunks__num_segments_10__segment_focus_6,0.00014111296977910014
"max. rel. vla. [%]__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""min""",0.00014071256466095675
"rel. vla. [%]__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.8",0.00014061681012937784
"rel. vla. [%]__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""var""",0.00014049337017228705
max. T [°C]__mean_second_derivative_central,0.00014014556324810497
"T [°C]__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4",0.00013997100231572947
"energija uvb [mW/m2]__fft_coefficient__attr_""real""__coeff_6",0.00013977178077687326
"globalno sev. [W/m2]__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.2",0.00013947568112610562
"rel. vla. [%]__fft_coefficient__attr_""imag""__coeff_7",0.00013925821533049363
povp. rel. vla. [%]__autocorrelation__lag_8,0.00013840664647592402
max. rel. vla. [%]__autocorrelation__lag_9,0.000138197235786004
povp. T [°C]__permutation_entropy__dimension_3__tau_1,0.00013697670377929946
max. rel. vla. [%]__ratio_beyond_r_sigma__r_2,0.00013685101230847976
max. rel. vla. [%]__energy_ratio_by_chunks__num_segments_10__segment_focus_9,0.00013666238953932518
povp. rel. vla. [%]__ar_coefficient__coeff_2__k_10,0.00013650858509715706
"povp. rel. vla. [%]__cwt_coefficients__coeff_5__w_2__widths_(2, 5, 10, 20)",0.0001359022474998877
"min. T [°C]__change_quantiles__f_agg_""mean""__isabs_False__qh_0.2__ql_0.0",0.00013531668864238893
rel. vla. [%]__ratio_beyond_r_sigma__r_2,0.00013508081637964478
"T [°C]__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4",0.0001342527989051602
"globalno sev. [W/m2]__cwt_coefficients__coeff_9__w_10__widths_(2, 5, 10, 20)",0.00013384401511346697
"week_number__cwt_coefficients__coeff_2__w_5__widths_(2, 5, 10, 20)",0.00013377281650116992
min. T [°C]__binned_entropy__max_bins_10,0.00013370978646606838
"T [°C]__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""var""",0.0001336256308883671
max. T [°C]__partial_autocorrelation__lag_4,0.0001330322685706156
"povp. rel. vla. [%]__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""var""",0.00013259292536727617
"min. rel. vla. [%]__cwt_coefficients__coeff_13__w_20__widths_(2, 5, 10, 20)",0.0001324169098632138
energija uvb [mW/m2]__fourier_entropy__bins_10,0.00013202372488789772
"max. rel. vla. [%]__cwt_coefficients__coeff_12__w_2__widths_(2, 5, 10, 20)",0.00013168829723533363
"energija uvb [mW/m2]__fft_coefficient__attr_""angle""__coeff_7",0.00013141061232642176
"max. T [°C]__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.6",0.00013141020386235816
min. T [°C]__number_peaks__n_1,0.00013135514741475856
"T [°C]__fft_coefficient__attr_""angle""__coeff_7",0.00013109961397735875
"energija uvb [mW/m2]__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.6",0.00013099756996322583
povp. T [°C]__ratio_beyond_r_sigma__r_1,0.0001306665993028408
max. rel. vla. [%]__partial_autocorrelation__lag_6,0.00013066615505703314
"max. T [°C]__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.8",0.00013060041271949498
"povp. rel. vla. [%]__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.2",0.00013043796108902183
povp. rel. vla. [%]__kurtosis,0.0001302249670998857
rel. vla. [%]__approximate_entropy__m_2__r_0.9,0.00012972726660028278
povp. rel. vla. [%]__binned_entropy__max_bins_10,0.00012918608262914278
povp. rel. vla. [%]__autocorrelation__lag_7,0.0001287871932326683
"globalno sev. [W/m2]__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20)",0.00012861599705592822
"povp. T [°C]__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.6",0.0001281795138730033
"T [°C]__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.2",0.00012815352511496498
"min. rel. vla. [%]__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""max""",0.0001277487288807069
max. T [°C]__approximate_entropy__m_2__r_0.5,0.00012721597456455917
"min. T [°C]__cwt_coefficients__coeff_0__w_2__widths_(2, 5, 10, 20)",0.00012688487057844176
min. T [°C]__variation_coefficient,0.00012639833281510613
rel. vla. [%]__approximate_entropy__m_2__r_0.7,0.00012628298791819475
"rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.2",0.00012606537870799158
"min. T [°C]__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""var""",0.00012603134174226556
min. T [°C]__partial_autocorrelation__lag_5,0.00012600885050719992
"max. rel. vla. [%]__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""var""",0.00012578686256184264
"max. T [°C]__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.6",0.00012543935553320366
"energija uvb [mW/m2]__cwt_coefficients__coeff_14__w_2__widths_(2, 5, 10, 20)",0.000125392508176317
min. rel. vla. [%]__lempel_ziv_complexity__bins_2,0.00012532670724086753
"povp. rel. vla. [%]__change_quantiles__f_agg_""mean""__isabs_False__qh_0.2__ql_0.0",0.00012531180395524257
T [°C]__energy_ratio_by_chunks__num_segments_10__segment_focus_9,0.00012503089180517895
"energija uvb [mW/m2]__fft_coefficient__attr_""real""__coeff_7",0.00012395194404533802
"week_number__cwt_coefficients__coeff_11__w_10__widths_(2, 5, 10, 20)",0.0001235795303343109
"max. rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.0",0.00012293277317212338
"min. T [°C]__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4",0.00012275661676452407
globalno sev. [W/m2]__c3__lag_1,0.00012248574202070248
energija uvb [mW/m2]__index_mass_quantile__q_0.1,0.00012235981114042894
"globalno sev. [W/m2]__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6",0.0001221858840480782
"rel. vla. [%]__fft_coefficient__attr_""abs""__coeff_3",0.0001215179970272152
"min. T [°C]__fft_coefficient__attr_""imag""__coeff_8",0.00012133217361316393
"min. T [°C]__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""var""",0.00012075036059495977
"T [°C]__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""max""",0.0001206673237634975
"min. T [°C]__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4",0.00012033578681650913
"globalno sev. [W/m2]__fft_coefficient__attr_""abs""__coeff_5",0.00012026094422860574
"max. rel. vla. [%]__fft_coefficient__attr_""angle""__coeff_2",0.00011914249228730618
